entry_date,league,player,user_id,entry_amount
9/15/2020,NBA,Jayson Tatum,d638702b-4200-44af-9c52-661cec856f18,419
9/15/2020,NBA,Jayson Tatum,cc645127-c96c-44b9-a33e-b375258f9582,418
9/15/2020,NBA,Jayson Tatum,bb9cf8b7-ef26-4c99-b465-9a555d49278f,434.5
9/15/2020,NBA,Jayson Tatum,bae3be76-fdda-4f90-bae4-ffa27ebed560,151
9/15/2020,NBA,Jayson Tatum,9eaa8a57-6873-421e-9b1d-b0a3c47d0c4e,380
9/15/2020,NBA,Jayson Tatum,9ad2b0fa-a945-48d9-a49a-bc6ab0bdc07f,403
9/15/2020,NBA,Jayson Tatum,8fd2dee2-0df6-4b15-980e-a5ce07de5500,313
9/15/2020,NBA,Jayson Tatum,8a9277d1-d9b5-44c2-94ff-1f7efe787b8f,354
9/15/2020,NBA,Jayson Tatum,8a4ccc01-e49b-427b-93e7-a0d27e232db9,450.5
9/15/2020,NBA,Jayson Tatum,82f75fdc-920a-40b2-9a35-f676085590ed,419
9/15/2020,NBA,Jayson Tatum,80e8bb92-14d5-4d66-9ef6-fa8c277bb6c3,43
9/15/2020,NBA,Jayson Tatum,79f41770-ef95-497e-bd11-dca4369047c8,107
9/15/2020,NBA,Jayson Tatum,6ff90d43-53d8-403f-bf00-e86d6a51bb8d,255.5
9/15/2020,NBA,Jayson Tatum,6e03e2d6-7d00-4da0-8be7-e452aa016235,412.5
9/15/2020,NBA,Jayson Tatum,672d4e7e-122e-4eb1-b93c-9382652bb369,297
9/15/2020,NBA,Jayson Tatum,611dbb0a-5da7-4282-961b-5565e87beace,480.5
9/15/2020,NBA,Jayson Tatum,606e4da5-cf33-4950-b52a-283e0efb2002,37
9/15/2020,NBA,Jayson Tatum,4ace057b-2215-421b-83da-59deff710c5c,366
9/15/2020,NBA,Jayson Tatum,4870d7c4-ab4d-415f-bca7-f2a22fe3a399,342
9/15/2020,NBA,Jayson Tatum,4708c203-489e-47f8-90bb-66376a7bf916,41
9/15/2020,NBA,Jayson Tatum,4708c203-489e-47f8-90bb-66376a7bf916,496
9/15/2020,NBA,Jayson Tatum,3cad772d-a7b2-4674-bb5f-ccb08a4491e1,22
9/15/2020,NBA,Jayson Tatum,359e4352-4b56-424a-ba02-2aa21e191e8a,319
9/15/2020,NBA,Jayson Tatum,2dc0c7f4-05b5-4ba2-9c8a-d941d22f7fd4,302
9/15/2020,NBA,Jayson Tatum,2dc0c7f4-05b5-4ba2-9c8a-d941d22f7fd4,140
9/15/2020,NBA,Jayson Tatum,29daab3a-0a0a-46b4-b9ed-83d156fa146e,351
9/15/2020,NBA,Jayson Tatum,14031905-cf3e-4851-b1fb-3eab08e6a86f,105
9/15/2020,NFL,Jessie Bates III,b82e4202-27f1-4756-b9e3-fe9e701316a5,339.5
9/15/2020,NFL,Jessie Bates III,49a6d2c6-0a37-4008-8b2b-a1431d7452ce,373
9/15/2020,NBA,Jimmy Butler,f687c6eb-5ad0-4c5e-a7b5-a380160b2ef1,494
9/15/2020,NBA,Jimmy Butler,f3df4b9d-164d-4977-bbf0-b41afcdc6cef,239
9/15/2020,NBA,Jimmy Butler,f3df4b9d-164d-4977-bbf0-b41afcdc6cef,186
9/15/2020,NBA,Jimmy Butler,f1b45d4a-4e14-4225-856e-e02637f96588,482.5
9/15/2020,NBA,Jimmy Butler,eebbfc6c-9671-4567-8c24-74f3d8fe0ff5,470
9/15/2020,NBA,Jimmy Butler,ea6f4b30-8ff7-44ef-b2ea-8491de809d30,409
9/15/2020,NBA,Jimmy Butler,e5868056-b721-430f-8f3a-f2bb4110aed5,356
9/15/2020,NBA,Jimmy Butler,dc17a04d-4c61-45b0-9272-c6cb75e999ed,413
9/15/2020,NBA,Jimmy Butler,c244f8b0-13d7-49db-a90d-a67bd86cec11,329.5
9/15/2020,NBA,Jimmy Butler,bd4544e4-932b-429b-9b5b-8d4ee0f90851,229
9/15/2020,NBA,Jimmy Butler,bcee8529-9aa5-4a77-aeea-76d22579d59a,276
9/15/2020,NBA,Jimmy Butler,b71861e8-239f-468a-8e46-8bacf868c469,279
9/15/2020,NBA,Jimmy Butler,a9f6ad54-f73a-421f-b248-4bcf6e48b881,290
9/15/2020,NBA,Jimmy Butler,9b394312-ed40-4788-9c76-845ff0fc42bc,353.5
9/15/2020,NBA,Jimmy Butler,9950aae1-6beb-46a1-93c5-fb9ac8f323c7,315
9/15/2020,NBA,Jimmy Butler,944a2746-91a9-4fd9-b3f4-9d28d3d241a7,354.5
9/15/2020,NBA,Jimmy Butler,9328e4f8-61ed-4306-ac35-0f9616e31544,447
9/15/2020,NBA,Jimmy Butler,9328e4f8-61ed-4306-ac35-0f9616e31544,66
9/15/2020,NBA,Jimmy Butler,8fd2dee2-0df6-4b15-980e-a5ce07de5500,148
9/15/2020,NBA,Jimmy Butler,8666a028-7849-40fd-a8e4-f02998384e51,470.5
9/15/2020,NBA,Jimmy Butler,85798566-07fe-4284-9281-c0e71578cc87,480
9/15/2020,NBA,Jimmy Butler,81ea704f-5852-49c5-aa57-73358ec84432,231
9/15/2020,NBA,Jimmy Butler,804a5791-eab4-4de7-86fc-15a98354b3fe,274
9/15/2020,NBA,Jimmy Butler,764ff792-e56a-4fe0-a87d-337c54b04afd,404
9/15/2020,NBA,Jimmy Butler,73f57b36-2698-4713-aabf-aa548a5fd10f,221
9/15/2020,NBA,Jimmy Butler,6e03e2d6-7d00-4da0-8be7-e452aa016235,213
9/15/2020,NBA,Jimmy Butler,6b9d00de-dd23-49c7-a391-94619df0fe53,224
9/15/2020,NBA,Jimmy Butler,689e7054-e201-455d-884a-f87e5074ed46,248
9/15/2020,NBA,Jimmy Butler,5f4a6aed-207c-4bb1-98e7-b52487ea93a8,366
9/15/2020,NBA,Jimmy Butler,5aee40b4-95c0-47a7-9cb3-b55a15c8a5c2,307
9/15/2020,NBA,Jimmy Butler,58bf21c9-30e5-4a08-8cfa-24f0a8ff9a6c,351.5
9/15/2020,NBA,Jimmy Butler,4dceb6fc-7b51-4f3d-8dfe-a90254635ccc,498.5
9/15/2020,NBA,Jimmy Butler,4a3437f3-ba96-4558-b62b-a49806d8d49b,113
9/15/2020,NBA,Jimmy Butler,472f7f0a-c327-4b80-84a1-bf55f38cc580,488
9/15/2020,NBA,Jimmy Butler,46a3a6a9-5b17-48f1-80a5-61c95e237fea,468
9/15/2020,NBA,Jimmy Butler,359e4352-4b56-424a-ba02-2aa21e191e8a,421
9/15/2020,NBA,Jimmy Butler,339accbe-406e-472d-b57f-c8fde8e68852,430.5
9/15/2020,NBA,Jimmy Butler,2dc0c7f4-05b5-4ba2-9c8a-d941d22f7fd4,470
9/15/2020,NBA,Jimmy Butler,2b44232b-6a4e-4c85-bb5a-d45a5682d47e,46
9/15/2020,NBA,Jimmy Butler,29fb645f-d15b-49df-bbac-5dc4a4bea996,343
9/15/2020,NBA,Jimmy Butler,28f2a5d1-31c1-4f38-b23a-9121f26cb061,285
9/15/2020,NBA,Jimmy Butler,1e5bdf23-75d1-4dbb-845f-45b9ab797821,71
9/15/2020,NBA,Jimmy Butler,189ccf2c-6848-4cbc-8d99-4c1d556f9e69,387
9/15/2020,NFL,Joe Burrow,e0cab10c-d789-405c-b346-81b9e9ed338c,430.5
9/15/2020,NFL,Joe Burrow,e042d495-e8c9-42e7-8093-c57efbadb09e,498
9/15/2020,NFL,Joe Burrow,d3372d6f-9807-4d61-bba5-4627c8d26c67,364
9/15/2020,NFL,Joe Burrow,adc34046-ec26-4e61-87f9-4d97060f3637,31
9/15/2020,NFL,Joe Burrow,9eb275ea-f238-4c34-98be-06d2ed2a9eed,171
9/15/2020,NFL,Joe Burrow,90c1a185-7960-44a7-aa7c-9b2ffde6fa3e,393.5
9/15/2020,NFL,Joe Burrow,89c0f1f3-f39d-40f4-b7ca-712bb34a86e6,174
9/15/2020,NFL,Joe Burrow,89c0f1f3-f39d-40f4-b7ca-712bb34a86e6,499
9/15/2020,NFL,Joe Burrow,606e4da5-cf33-4950-b52a-283e0efb2002,332
9/15/2020,NFL,Joe Burrow,594363ec-7f7e-4367-81b1-bed6e4e3c693,291
9/15/2020,NFL,Joe Burrow,4ab842ef-b829-47f5-878d-cfe8d9a4d195,377.5
9/15/2020,NFL,Joe Burrow,419c2f99-3e8c-49b3-9eff-8805f04ac656,322.5
9/15/2020,NFL,Joe Burrow,184794d6-6d9e-4a99-b9ba-2a7bf509e7ad,357.5
9/15/2020,NFL,Joe Burrow,10baf2a8-7245-4532-8f29-488e32dbe4b2,344
9/15/2020,NFL,Joe Mixon,f92ce50b-bcca-4494-9c1a-bd1b09ef7a4c,122
9/15/2020,NFL,Joe Mixon,95a73ee8-3065-4e14-95ff-679168ec35fd,362.5
9/15/2020,NFL,Joe Mixon,90e0ae6b-c89d-4661-acfe-797135e4618e,488
9/15/2020,NFL,Joe Mixon,8705783f-25bd-4c90-b7b9-7050a93a9294,272
9/15/2020,NFL,Joe Mixon,7a6b5b66-4cb3-4cfc-bd2d-a0b0081ddfcd,439
9/15/2020,NFL,Joe Mixon,185f7b28-9c15-47f3-b188-dc5244815dae,392
9/15/2020,NBA,Kawhi Leonard,fb16bebb-ffff-48b3-84dc-1e618f1b1996,499
9/15/2020,NBA,Kawhi Leonard,f9411115-47bc-4add-ad01-5463b8cb86a0,14
9/15/2020,NBA,Kawhi Leonard,f6e25941-6b83-41ce-8d29-b33e6189b6b6,283
9/15/2020,NBA,Kawhi Leonard,f3e0e2d3-87b2-4cac-ad38-9ae5ae04a55d,256.5
9/15/2020,NBA,Kawhi Leonard,ee0d6c49-23c4-4453-a5b9-65f9ab5c49c8,305.5
9/15/2020,NBA,Kawhi Leonard,ebe2c9d0-7087-4309-9007-49fd8eb94797,258
9/15/2020,NBA,Kawhi Leonard,ebd19c9a-beff-4a8f-81bb-b9d8021c2d6a,490
9/15/2020,NBA,Kawhi Leonard,e5868056-b721-430f-8f3a-f2bb4110aed5,364.5
9/15/2020,NBA,Kawhi Leonard,e52437e6-6947-409f-a2dd-14fa8a0de876,348.5
9/15/2020,NBA,Kawhi Leonard,e2c55386-71f4-45c0-9cb2-a6917127ed47,456
9/15/2020,NBA,Kawhi Leonard,d6edcaf8-3124-40e9-9cc2-4492868f713d,8
9/15/2020,NBA,Kawhi Leonard,d5df6fa2-6d28-4fd6-96ae-f7e602b30c28,493
9/15/2020,NBA,Kawhi Leonard,c81c8f09-6e4b-4615-83c5-98ad89af36a1,341
9/15/2020,NBA,Kawhi Leonard,c2024b95-d93a-4a87-a32b-48ff0dac6c0f,398.5
9/15/2020,NBA,Kawhi Leonard,aa4118f2-ee23-4942-a39b-906417b90c7a,409.5
9/15/2020,NBA,Kawhi Leonard,a2af0f95-1d36-4533-b7b8-39bd38fc76ae,405
9/15/2020,NBA,Kawhi Leonard,a06c909b-115c-42e2-b541-3ef34e2c4db4,486.5
9/15/2020,NBA,Kawhi Leonard,999d4568-af84-4673-b82b-83670e652df7,435
9/15/2020,NBA,Kawhi Leonard,9950aae1-6beb-46a1-93c5-fb9ac8f323c7,261
9/15/2020,NBA,Kawhi Leonard,9741f7f1-b189-4dd6-bac3-6e3179818132,15
9/15/2020,NBA,Kawhi Leonard,9684d0ca-5c3d-42ca-a84f-ff032ffdb1b3,284.5
9/15/2020,NBA,Kawhi Leonard,9328e4f8-61ed-4306-ac35-0f9616e31544,128
9/15/2020,NBA,Kawhi Leonard,9328e4f8-61ed-4306-ac35-0f9616e31544,383
9/15/2020,NBA,Kawhi Leonard,918c7f8a-b7a8-42a7-aadb-ac58cc055cb4,190
9/15/2020,NBA,Kawhi Leonard,8bf20acf-3e69-4baa-8da5-dc5b386ec099,105
9/15/2020,NBA,Kawhi Leonard,8a3a3236-0bac-4e7a-82b5-652eb469df40,342
9/15/2020,NBA,Kawhi Leonard,897dd43a-e876-4762-b315-6f7b913b5665,99
9/15/2020,NBA,Kawhi Leonard,8409c48f-2930-45bb-a9eb-7c8c1f3b493c,486
9/15/2020,NBA,Kawhi Leonard,836d80df-8b29-4fe8-8ee2-ed308fd3f53a,432.5
9/15/2020,NBA,Kawhi Leonard,7d98b8ee-0dd8-4dcf-bfef-7bb09f98356f,467
9/15/2020,NBA,Kawhi Leonard,7c74d16e-bd8c-4cb9-90d5-70db0e3d6905,346.5
9/15/2020,NBA,Kawhi Leonard,7a52a12c-96ec-4938-a678-7121ad4bb391,271
9/15/2020,NBA,Kawhi Leonard,6cde51dc-5bcb-477b-be2c-cc31af3c3899,309.5
9/15/2020,NBA,Kawhi Leonard,6a48da4c-6949-49a6-a51f-f6ec234b6842,341
9/15/2020,NBA,Kawhi Leonard,611dbb0a-5da7-4282-961b-5565e87beace,10
9/15/2020,NBA,Kawhi Leonard,5f43abe6-e9f6-4df6-bd81-d36c4e360462,274.5
9/15/2020,NBA,Kawhi Leonard,5d6b31a2-e319-4dea-b14c-95110cd11bc1,133
9/15/2020,NBA,Kawhi Leonard,5aee40b4-95c0-47a7-9cb3-b55a15c8a5c2,46
9/15/2020,NBA,Kawhi Leonard,4ba913f2-39e5-4463-a43a-c90151e01d54,461
9/15/2020,NBA,Kawhi Leonard,4a3437f3-ba96-4558-b62b-a49806d8d49b,362
9/15/2020,NBA,Kawhi Leonard,3baeb0de-f3bf-4db0-8748-8276e391ad5b,257
9/15/2020,NBA,Kawhi Leonard,39826067-117f-4d86-84f1-24e9dd5739df,399
9/15/2020,NBA,Kawhi Leonard,3777bb7a-3792-445c-b9f7-3c9f63a1a2d5,457.5
9/15/2020,NBA,Kawhi Leonard,356276b8-4055-4d95-815e-0f5ae20a407e,310
9/15/2020,NBA,Kawhi Leonard,30023195-e6bb-4021-901e-938ffb9156c5,340
9/15/2020,NBA,Kawhi Leonard,2b7ab1f0-d112-4ee6-9c10-1fd94df018f4,295
9/15/2020,NBA,Kawhi Leonard,27e9d1da-3cb6-4f21-bd25-50286bf5f45b,479
9/15/2020,NBA,Kawhi Leonard,26f12591-e499-49b1-b0f2-3c88ce1d2a37,163
9/15/2020,NBA,Kawhi Leonard,23f1b787-91f0-4bac-9d42-20103abbd05e,465
9/15/2020,NBA,Kawhi Leonard,23ae0a6d-c3d1-4c91-8093-446a6feb4fa5,119
9/15/2020,NBA,Kawhi Leonard,20666122-74b3-4abc-9848-e646c9ed0272,174
9/15/2020,NBA,Kawhi Leonard,1635acc1-0a91-4fbf-9955-ee612d914585,260.5
9/15/2020,NBA,Kawhi Leonard,1390ca12-8d61-46d4-b7b5-93c4e414f719,293
9/15/2020,NBA,Kawhi Leonard,11048efe-b90a-4abc-9d1d-5f6708f17b84,372.5
9/15/2020,NBA,Kawhi Leonard,0fc46b1c-b4aa-4df6-8954-32bd6ff61dd4,484
9/15/2020,NBA,Kawhi Leonard,0935020a-7fac-4854-8d19-a5f9f846d609,157
9/15/2020,NBA,Kawhi Leonard,01293c45-d87a-4817-88e5-087dcf436693,244
9/15/2020,NBA,Kemba Walker,ef46bf15-e4a4-4234-b495-448ee854a072,255
9/15/2020,NBA,Kemba Walker,e8a5051a-9de9-4311-9624-40f8b9dfdc02,397
9/15/2020,NBA,Kemba Walker,e3136327-ea58-4317-af83-86956ebdfb66,237
9/15/2020,NBA,Kemba Walker,e06cc4eb-5330-4d0d-b7b8-2f71ea185070,288
9/15/2020,NBA,Kemba Walker,dde72510-14c9-490b-9949-e327180f7585,53
9/15/2020,NBA,Kemba Walker,c5352821-89ff-43f6-a4a4-5f9ea201f3be,280
9/15/2020,NBA,Kemba Walker,bfd4d0d3-c30b-4b38-92d9-f57b27e56cb6,130
9/15/2020,NBA,Kemba Walker,bf798204-7ea9-451a-92d9-e1518c96ce39,395
9/15/2020,NBA,Kemba Walker,b7419903-2d10-4069-b4bc-39cbf3a606b7,409.5
9/15/2020,NBA,Kemba Walker,9eaa8a57-6873-421e-9b1d-b0a3c47d0c4e,175
9/15/2020,NBA,Kemba Walker,9b394312-ed40-4788-9c76-845ff0fc42bc,118
9/15/2020,NBA,Kemba Walker,92380d4c-d756-4641-a439-7245eb6b8496,99
9/15/2020,NBA,Kemba Walker,85f3c809-b242-4acf-b3bc-ff30ad75eeb7,183
9/15/2020,NBA,Kemba Walker,838ac5fe-4d43-4258-8a1c-5b80baf20f2b,270
9/15/2020,NBA,Kemba Walker,838ac5fe-4d43-4258-8a1c-5b80baf20f2b,282
9/15/2020,NBA,Kemba Walker,49c1b4e0-0ced-4ce8-a5aa-af03e3758c04,283.5
9/15/2020,NBA,Kemba Walker,3798d16c-a31a-49d9-94b8-69928193219b,462.5
9/15/2020,NBA,Kemba Walker,3352f1c1-7d2d-43c6-a4f4-3380e353d632,309.5
9/15/2020,NBA,Kemba Walker,32011bd2-f3a7-4939-88d0-895cc7efc6dd,151
9/15/2020,NBA,Kemba Walker,211378b1-4d54-4776-9a0d-edfa6b98a803,482
9/15/2020,NBA,Kemba Walker,11d25994-52f2-43af-a7d2-ff0740d5d2ab,202
9/15/2020,NBA,Kemba Walker,02d44f3b-502f-4d99-99bd-c7acd48e631b,270
9/15/2020,NBA,Marcus Morris,e7c85b61-b648-4155-8756-28fc82687412,368
9/15/2020,NBA,Marcus Morris,e6304330-7e5b-4259-8db7-a83afc35f74f,465
9/15/2020,NBA,Marcus Morris,da6fb3d6-dbe3-43eb-8e2c-d9e2a8c07910,305
9/15/2020,NBA,Marcus Morris,d8cf3ad0-077c-45f8-aa34-32b363ed014d,75
9/15/2020,NBA,Marcus Morris,cad364b4-4404-4d3f-adba-cf93f73d71aa,479
9/15/2020,NBA,Marcus Morris,c45d2ad9-296c-4f9a-acfd-5d0cdb13f939,18
9/15/2020,NBA,Marcus Morris,a654dc3e-ea09-4800-9786-d46763d90034,411.5
9/15/2020,NBA,Marcus Morris,9e86eeab-cdbf-4ecb-9107-2e45bf44efca,253
9/15/2020,NBA,Marcus Morris,9328e4f8-61ed-4306-ac35-0f9616e31544,480.5
9/15/2020,NBA,Marcus Morris,9328e4f8-61ed-4306-ac35-0f9616e31544,106
9/15/2020,NBA,Marcus Morris,8ab255a2-2739-4e70-b737-fa81321de70a,323.5
9/15/2020,NBA,Marcus Morris,81a06b5d-7a78-4519-9fea-d83421e1afc9,357
9/15/2020,NBA,Marcus Morris,7c74d16e-bd8c-4cb9-90d5-70db0e3d6905,454
9/15/2020,NBA,Marcus Morris,79f41770-ef95-497e-bd11-dca4369047c8,314.5
9/15/2020,NBA,Marcus Morris,6ca84a8a-966e-41a9-887a-244cf84dbc52,256
9/15/2020,NBA,Marcus Morris,56c62f42-e9d6-4450-bb1f-9ae384b0cce9,339
9/15/2020,NBA,Marcus Morris,3ef2a36b-ef41-4dc9-ab2d-fc9e4277678e,288
9/15/2020,NBA,Marcus Morris,2d0422cc-a37a-4460-8d81-4aaa31bdf326,498
9/15/2020,NBA,Marcus Morris,1ae05cab-d5c9-47ed-91ff-c055660dc980,496
9/15/2020,NBA,Marcus Morris,0f686c44-8df7-4060-acb5-6f3bd256d2b4,308
9/15/2020,NBA,Marcus Morris,06cf0fa0-4fba-45fd-9a34-35f47a2d0a1c,488
9/15/2020,NBA,Marcus Smart,f71ad470-3b46-4beb-946e-574fce07cdc4,288.5
9/15/2020,NBA,Marcus Smart,edda190a-126d-4424-8c63-04604fbaf1ba,298
9/15/2020,NBA,Marcus Smart,e2ad8e00-f22d-4dc7-a1a8-740692d2d5d4,171
9/15/2020,NBA,Marcus Smart,cad364b4-4404-4d3f-adba-cf93f73d71aa,287.5
9/15/2020,NBA,Marcus Smart,c7123e1a-216b-4465-9e24-a039c7f7270b,106
9/15/2020,NBA,Marcus Smart,c31d7fbe-6ccf-4cf5-b5fe-397db0944839,270
9/15/2020,NBA,Marcus Smart,bb60c278-b3be-4456-999b-92616141f078,377
9/15/2020,NBA,Marcus Smart,ba360b3a-3046-4900-98b7-a43376653d33,358
9/15/2020,NBA,Marcus Smart,b0aca10e-cdb1-4a9e-9304-283bd77f716b,493
9/15/2020,NBA,Marcus Smart,a654dc3e-ea09-4800-9786-d46763d90034,353
9/15/2020,NBA,Marcus Smart,9eaa8a57-6873-421e-9b1d-b0a3c47d0c4e,354.5
9/15/2020,NBA,Marcus Smart,9d20e31f-3e44-4171-ad17-93cec4d58e49,428
9/15/2020,NBA,Marcus Smart,9ad2b0fa-a945-48d9-a49a-bc6ab0bdc07f,319
9/15/2020,NBA,Marcus Smart,99a8d818-56aa-474a-adf2-153d1abfbe88,52
9/15/2020,NBA,Marcus Smart,9950aae1-6beb-46a1-93c5-fb9ac8f323c7,3
9/15/2020,NBA,Marcus Smart,941aaa8c-7646-4e74-ba61-bb9515d80c3f,471.5
9/15/2020,NBA,Marcus Smart,9328e4f8-61ed-4306-ac35-0f9616e31544,160
9/15/2020,NBA,Marcus Smart,8d488122-5a73-4771-af87-acc100f93fc6,117
9/15/2020,NBA,Marcus Smart,7bf78407-b7f6-4a45-a138-0a4e8505cefd,61
9/15/2020,NBA,Marcus Smart,6a48da4c-6949-49a6-a51f-f6ec234b6842,418
9/15/2020,NBA,Marcus Smart,62727cb3-ae82-45dd-b2c0-54eb1ad45507,354
9/15/2020,NBA,Marcus Smart,56201312-3aee-44a3-ba87-d4633cb48699,423
9/15/2020,NBA,Marcus Smart,49c284bf-f6f0-4a4f-b961-35be36900080,279
9/15/2020,NBA,Marcus Smart,463e59bc-2566-49d0-94ad-fb316120e45c,308
9/15/2020,NBA,Marcus Smart,28f2a5d1-31c1-4f38-b23a-9121f26cb061,89
9/15/2020,NBA,Marcus Smart,2767b0c2-82bf-43ab-a2dd-be9aaddb3785,23
9/15/2020,NBA,Marcus Smart,195535a2-e4fb-45f9-94ac-d2d23b3b9b07,353.5
9/15/2020,NBA,Marcus Smart,11d02790-b1ed-443a-ac5f-edd3e5d54fae,82
9/15/2020,NBA,Marcus Smart,11a7cdbd-308c-4032-9da1-32c9c12b5c68,252.5
9/15/2020,NBA,Marcus Smart,0d483e36-7080-4c18-8cf4-23a155ad8d91,178
9/15/2020,NBA,Michael Porter Jr.,ff768001-8214-4e72-8968-1e4d43ed4453,416.5
9/15/2020,NBA,Michael Porter Jr.,f9411115-47bc-4add-ad01-5463b8cb86a0,348.5
9/15/2020,NBA,Michael Porter Jr.,e0f3bfd7-0404-4e23-8978-269dc691d316,464.5
9/15/2020,NBA,Michael Porter Jr.,e09b202c-94c8-4a96-94a8-d39383226916,10
9/15/2020,NBA,Michael Porter Jr.,d0cb8128-efed-4bec-8557-6ac3f4761360,370
9/15/2020,NBA,Michael Porter Jr.,d01d6d22-5374-4154-8912-3185e4c7551b,260
9/15/2020,NBA,Michael Porter Jr.,bb60c278-b3be-4456-999b-92616141f078,379
9/15/2020,NBA,Michael Porter Jr.,ba360b3a-3046-4900-98b7-a43376653d33,197
9/15/2020,NBA,Michael Porter Jr.,b4e789ff-a5fd-4b5d-9a8c-da3f3b7962b1,397
9/15/2020,NBA,Michael Porter Jr.,aca63709-8e6c-4034-af98-d0fde9ef9532,347
9/15/2020,NBA,Michael Porter Jr.,9328e4f8-61ed-4306-ac35-0f9616e31544,462
9/15/2020,NBA,Michael Porter Jr.,8ea66cb5-1f50-4829-8a7f-fb537e5218ba,93
9/15/2020,NBA,Michael Porter Jr.,7fa2f8c9-dbf1-4f1d-ac06-bd3d12b115bf,465
9/15/2020,NBA,Michael Porter Jr.,3777bb7a-3792-445c-b9f7-3c9f63a1a2d5,243
9/15/2020,NBA,Michael Porter Jr.,348e9e36-8fab-4ab2-9ffd-394110efa51d,190
9/15/2020,NBA,Michael Porter Jr.,3136238f-8218-4373-9351-6fc37b2e812e,480
9/15/2020,NBA,Michael Porter Jr.,17245c70-76f9-45bd-a6b2-5168e5bed44e,496
9/15/2020,NFL,Myles Garrett,699a29b0-0082-45c0-a6b3-01e3a53a3296,390.5
9/15/2020,NFL,Myles Garrett,23f1b787-91f0-4bac-9d42-20103abbd05e,383.5
9/15/2020,NFL,Nick Chubb,eb00409c-4b26-4f22-b547-92dd391e4b47,295.5
9/15/2020,NFL,Nick Chubb,bcdb14ee-caa9-479b-82fa-1c11550c3cf0,398.5
9/15/2020,NFL,Nick Chubb,a65753a7-512f-41c9-bc8f-f741770997d4,222
9/15/2020,NFL,Nick Chubb,89c0f1f3-f39d-40f4-b7ca-712bb34a86e6,310.5
9/15/2020,NFL,Nick Chubb,89669a50-b47c-4c5d-8a05-350617c5f1e0,306.5
9/15/2020,NFL,Nick Chubb,4a9684f4-79f0-4d23-9f8d-470f4189f216,403
9/15/2020,NBA,Nikola Jokic,f018aaa0-f4c0-4011-9454-f8604ffb0ce5,139
9/15/2020,NBA,Nikola Jokic,e98a4cf3-0e53-46a1-af87-16e8849a0dad,276
9/15/2020,NBA,Nikola Jokic,e7abe9a1-8534-47da-af7b-04b3b1dad18c,41
9/15/2020,NBA,Nikola Jokic,e3707d7f-c70f-4995-af5f-dafe785b45df,495
9/15/2020,NBA,Nikola Jokic,e3136327-ea58-4317-af83-86956ebdfb66,322.5
9/15/2020,NBA,Nikola Jokic,e14e6b0a-3cc9-4203-a72f-c619158a2cf1,366.5
9/15/2020,NBA,Nikola Jokic,dc17a04d-4c61-45b0-9272-c6cb75e999ed,356
9/15/2020,NBA,Nikola Jokic,d99b25c0-833d-4679-84ec-7301d5802bb3,353.5
9/15/2020,NBA,Nikola Jokic,d38dc646-23d1-4010-9557-3cd2cfee0958,499.5
9/15/2020,NBA,Nikola Jokic,cf7e90ad-64e8-45d7-b4fd-347edcb670ed,262.5
9/15/2020,NBA,Nikola Jokic,ca88006a-a408-401b-9f0c-b66903d770f7,8
9/15/2020,NBA,Nikola Jokic,c81c8f09-6e4b-4615-83c5-98ad89af36a1,256
9/15/2020,NBA,Nikola Jokic,c7123e1a-216b-4465-9e24-a039c7f7270b,380
9/15/2020,NBA,Nikola Jokic,bade07af-f1e7-4ddc-be31-56c214b8af7f,46
9/15/2020,NBA,Nikola Jokic,b64c16fc-aaff-4551-a2b1-a8efa636fd4d,187
9/15/2020,NBA,Nikola Jokic,a35ca2a5-b07d-4f85-ae02-815ea374b5f6,408.5
9/15/2020,NBA,Nikola Jokic,9973c09a-20f7-4c36-b559-02d1a81669a8,319
9/15/2020,NBA,Nikola Jokic,9741f7f1-b189-4dd6-bac3-6e3179818132,388
9/15/2020,NBA,Nikola Jokic,94688c79-a22c-4516-8c52-3bcfa63ce675,489.5
9/15/2020,NBA,Nikola Jokic,94688c79-a22c-4516-8c52-3bcfa63ce675,395
9/15/2020,NBA,Nikola Jokic,9328e4f8-61ed-4306-ac35-0f9616e31544,182
9/15/2020,NBA,Nikola Jokic,8d488122-5a73-4771-af87-acc100f93fc6,476.5
9/15/2020,NBA,Nikola Jokic,861c2301-5a5c-4f5d-8ee9-7ef7664e261d,293
9/15/2020,NBA,Nikola Jokic,85f3c809-b242-4acf-b3bc-ff30ad75eeb7,153
9/15/2020,NBA,Nikola Jokic,7d7d6258-2f56-4525-80a3-345dd77ce269,371.5
9/15/2020,NBA,Nikola Jokic,7bf78407-b7f6-4a45-a138-0a4e8505cefd,453
9/15/2020,NBA,Nikola Jokic,79f41770-ef95-497e-bd11-dca4369047c8,92
9/15/2020,NBA,Nikola Jokic,79f41770-ef95-497e-bd11-dca4369047c8,321.5
9/15/2020,NBA,Nikola Jokic,79f41770-ef95-497e-bd11-dca4369047c8,447
9/15/2020,NBA,Nikola Jokic,6d4265d9-fff7-4ed8-8a2c-aabe0a3c5f6c,237
9/15/2020,NBA,Nikola Jokic,6c162de8-2357-440c-b0c1-6bdbf8543ee9,18
9/15/2020,NBA,Nikola Jokic,67773764-952e-4a4b-806b-bb0f05b56a75,447.5
9/15/2020,NBA,Nikola Jokic,606e4da5-cf33-4950-b52a-283e0efb2002,280.5
9/15/2020,NBA,Nikola Jokic,504b3646-cf72-44ba-8b3e-6facd31f1560,423.5
